app.msg	1	PLC%d:	273	SETUP PLANOS PEDIDO
app.msg	1	PLC%d:	274	DESPLAZAMIENTO EJE EN LA ZONA DE INTERFERENCIA CAMBIO DE HERRAMIENTA
app.msg	1	PLC%d:	275	DESPLAZAMIENTO EJES LOMITADO
app.msg	1	PLC%d:	276	CICLO DE  CARGA PANEL EN CURSO
app.msg	1	PLC%d:	277	CICLO DE DESCARGA PANEL EN CURSO
app.msg	1	PLC%d:	278	ESPERA GRUPO VENTOAS BAJO
app.msg	1	PLC%d:	279	ESPERA GRUPO VENTOSAS ALTO
app.msg	1	PLC%d:	280	ESPERA ACTIVACION VACIO SOBRE EL GRUPO VENTOSAS
app.msg	1	PLC%d:	281	ESPERA DESACTIVACION VACIO SOBRE EL GRUPO VENTOSAS
app.msg	1	PLC%d:	282	ESPERA TOPES BAJADOS
app.msg	1	PLC%d:	283	ESPERA TOPES LEVANTADAS
app.msg	1	PLC%d:	284	ESPERA PANEL BLOQUEADO
app.msg	1	PLC%d:	285	CARGADOR EN EMERGENCIA
app.msg	1	PLC%d:	286	ESPERA PANEL EN EL CARGADOR
app.msg	1	PLC%d:	287	DESCARGADOR EN EMERGENCIA
app.msg	1	PLC%d:	288	ESPERA DESCARGADOR LIBRE
app.msg	1	PLC%d:	289	PEDIDA INTERVENCION DEL OPERADOR
app.msg	1	PLC%d:	290	PANEL NOT IN HOME POSITION
app.msg	1	PLC%d:	291	QINX BENZ: ESPERA FRENO ORIENTACIN DESBLOQUEADO
app.msg	1	PLC%d:	292	QINX BENZ: ESPERA FRENO ORIENTACIN BLOQUEADO
app.msg	1	PLC%d:	293	QINX BENZ: ESPECTATION HERRAMIENTA DESBLOQUEADO
app.msg	1	PLC%d:	294	QINX BENZ: ESPECTATION HERRAMIENTA BLOQUEADO
app.msg	1	PLC%d:	295	QINX BENZ: ESPERA VERIFICACIN PRESENCIA HERRAMIENTA
app.msg	1	PLC%d:	296	QINX BENZ: ESPERA VERIFICACIN AUSENCIA HERRAMIENTA
app.msg	1	PLC%d:	297	QINX BENZ: CAMBIO HERRAMIENTA EN CURSO
app.msg	1	PLC%d:	298	QINX BENZ: SIN BAJO-HERRAMIENTA
